,SK_ID,FLAG_DOCUMENT_21,FLAG_PHONE,YEARS_BUILD_AVG,COMMONAREA_AVG,LIVE_CITY_NOT_WORK_CITY,REG_CITY_NOT_LIVE_CITY,LIVINGAPARTMENTS_MEDI,FLAG_DOCUMENT_10,FLAG_DOCUMENT_17,AMT_GOODS_PRICE
908,171759,0,0,,,0,0,,0,0,382500€
909,171760,0,0,,,1,0,,0,0,225000€
910,171766,0,0,0.728,0.0687,0,0,0.1642,0,0,1215000€
911,171773,0,0,,,1,0,,0,0,675000€
912,171784,0,0,,,0,1,,0,0,270000€
913,171800,0,1,,,0,1,,0,0,562500€
914,171806,0,0,0.7076,0.1012,0,0,0.0684,0,0,364500€
915,171807,0,1,0.9524,0.0724,0,0,0.0992,0,0,540000€
916,171808,0,0,,,1,0,,0,0,315000€
917,171817,0,1,0.6668,0.0078,0,0,0.0581,0,0,900000€
918,171820,0,0,,,1,0,,0,0,90000€
919,171824,0,0,,,0,0,,0,0,180000€
920,171826,0,0,,,1,0,,0,0,450000€
921,171828,0,0,0.7756,0.2755,0,0,0.49,0,0,540000€
922,171830,0,0,0.8640000000000001,0.0252,0,0,0.0992,0,0,360000€
923,171831,0,0,,,0,0,,0,0,427500€
924,171832,0,1,,,0,0,,0,0,112500€
925,171836,0,0,,,0,0,,0,0,225000€
926,171839,0,1,0.8368,0.0351,0,0,0.0419,0,0,315000€
927,171843,0,0,,,1,0,,0,0,459000€
928,171844,0,0,0.6940000000000001,,0,0,0.1018,0,0,405000€
929,171846,0,0,,,1,1,,0,0,679500€
930,171847,0,0,,,0,1,,0,0,450000€
931,171856,0,1,,,1,1,,0,0,450000€
932,171857,0,0,0.6668,0.0633,0,0,0.0684,0,0,238500€
933,171861,0,0,,,0,1,,0,0,675000€
934,171867,0,1,0.932,0.0055,0,0,0.0556,0,0,297000€
935,171872,0,1,,,0,1,,0,0,45000€
936,171873,0,0,0.8164,0.0119,1,0,0.0581,0,0,675000€
937,171874,0,0,,,0,0,,0,0,229500€
938,171880,0,0,0.6940000000000001,0.0015,0,0,0.0103,0,0,157500€
939,171883,0,0,0.7824,0.10099999999999999,0,0,0.1018,0,0,450000€
940,171887,0,0,,,0,0,,0,0,463500€
941,171889,0,0,0.5988,0.0139,0,0,0.0342,0,0,256500€
942,171890,0,0,,,0,0,,0,0,315000€
943,171893,0,0,0.5920000000000001,0.0027,0,0,0.012,0,0,661500€
944,171895,0,1,,,0,0,,0,0,450000€
945,171897,0,0,,,0,0,,0,0,108000€
946,171901,0,0,0.966,0.0551,0,0,0.0428,0,0,337500€
947,171905,0,0,,,0,0,,0,0,225000€
948,171906,0,1,0.8572,0.0128,0,0,0.0607,0,0,1345500€
949,171907,0,0,,,0,0,,0,0,247500€
950,171910,0,1,,,0,0,,0,0,450000€
951,171912,0,0,,,1,0,,0,0,247500€
952,171921,0,0,0.7892,0.0033,1,0,0.0308,0,0,139500€
953,171929,0,0,0.7008,0.0123,0,0,0.0838,0,0,679500€
954,171931,0,1,,,0,0,,0,0,463500€
955,171935,0,0,0.3404,,1,0,0.0068,0,0,382500€
956,171937,0,0,,,0,0,,0,0,495000€
957,171939,0,0,0.7688,0.0014,0,0,0.0257,0,0,477000€
958,171950,0,0,,,0,0,,0,0,261000€
959,171954,0,0,0.8096,0.0321,0,0,0.1539,0,0,180000€
960,171956,0,0,0.7144,0.0109,1,0,0.0855,0,0,180000€
961,171963,0,1,0.66,0.017,0,0,0.0342,0,0,450000€
962,171967,0,1,0.6668,0.0369,0,0,0.1975,0,0,499500€
963,171970,0,0,,,1,0,,0,0,315000€
964,171980,0,0,,,0,0,,0,0,1372500€
965,171986,0,0,,,0,0,,0,0,675000€
966,171988,0,0,,,1,0,,0,0,450000€
967,171990,0,0,0.8368,0.0147,0,0,0.077,0,0,436500€
968,171991,0,1,,,0,0,,0,0,225000€
969,171998,0,0,,,0,0,,0,0,450000€
970,171999,0,1,,,0,0,,0,0,675000€
971,172001,0,1,0.6872,0.0538,0,0,0.1018,0,0,225000€
972,172002,0,0,,,0,0,,0,0,895500€
973,172006,0,1,,,0,0,,0,0,225000€
974,172010,0,0,,,0,0,,0,0,490500€
975,172013,0,1,,,1,0,,0,0,225000€
976,172017,0,0,0.932,0.0245,0,0,0.0983,0,0,270000€
977,172018,0,0,0.7756,0.0703,0,0,0.1197,0,0,112500€
978,172024,0,1,,,0,0,,0,0,306000€
979,172028,0,0,,,0,0,,0,0,900000€
980,172030,0,1,,,0,0,,0,0,675000€
981,172031,0,1,,,0,0,,0,0,234000€
982,172032,0,1,,,0,0,,0,0,225000€
983,172034,0,0,0.9116,0.0202,0,0,0.0876,0,0,1129500€
984,172037,0,0,,,0,0,,0,0,477000€
985,172041,0,0,,,1,0,,0,0,459000€
986,172042,0,0,,,0,0,,0,0,454500€
987,172045,0,1,,,0,0,,0,0,589500€
988,172055,0,0,,,1,0,,0,0,904500€
989,172056,0,1,,,0,0,,0,0,1125000€
990,172057,0,0,0.9388,0.0168,0,0,0.0975,0,0,607500€
991,172064,0,1,,,0,0,,0,0,927000€
992,172068,0,1,,,0,0,,0,0,225000€
993,172069,0,0,0.762,0.0219,0,0,0.1231,0,0,900000€
994,172078,0,0,,,0,1,,0,0,450000€
995,172082,0,0,,,0,1,,0,0,1350000€
996,172084,0,0,0.66,0.0039,0,0,0.0316,0,0,270000€
997,172085,0,0,,,0,0,,0,0,427500€
998,172086,0,1,0.8436,0.0167,0,0,0.0299,0,0,499500€
999,172087,0,0,,,0,0,,0,0,225000€
0,172091,0,0,0.6940000000000001,0.0012,0,0,0.0137,0,0,270000€
1,172097,0,0,,,0,0,,0,0,567000€
2,172102,0,0,0.8164,0.0044,0,0,0.1163,0,0,225000€
3,172105,0,0,,,0,0,,0,0,454500€
4,172106,0,0,,,0,0,,0,0,220500€
5,172107,0,0,,,0,0,,0,0,454500€
6,172110,0,1,0.7212,0.0742,0,0,0.0757,0,0,387000€
7,172115,0,0,,,1,0,,0,0,135000€
8,172118,0,0,,,1,0,,0,0,585000€
9,172121,0,0,,,0,0,,0,0,405000€
10,172123,0,0,,,0,0,,0,0,900090€
11,172124,0,1,0.7212,0.0815,1,0,0.059000000000000004,0,0,679500€
12,172125,0,0,0.6464,0.0,0,0,0.0547,0,0,315000€
13,172134,0,0,,,0,0,,0,0,225000€
14,172136,0,1,0.626,0.0022,0,0,0.0684,0,0,225000€
15,172137,0,0,,,1,0,,0,0,360000€
16,172138,0,1,,,1,0,,0,0,315000€
17,172140,0,0,0.8708,0.0169,0,0,0.0676,0,0,337500€
18,172141,0,1,0.7484,,0,0,0.1231,0,0,675000€
19,172142,0,0,,,0,0,,0,0,495000€
20,172143,0,1,,,0,0,,0,0,198000€
21,172145,0,1,,,0,0,,0,0,468000€
22,172146,0,0,,,0,0,,0,0,675000€
23,172152,0,0,,,0,0,,0,0,148500€
24,172154,0,0,,,0,0,,0,0,225000€
25,172156,0,1,,,0,0,,0,0,1125000€
26,172163,0,1,,,1,0,,0,0,450000€
27,172165,0,0,,,0,0,,0,0,135000€
28,172167,0,0,,,0,0,,0,0,270000€
29,172186,0,0,0.7416,0.0541,0,0,0.1231,0,0,531000€
30,172194,0,0,0.6736,0.0069,0,0,0.0547,0,0,238500€
31,172199,0,0,,,1,0,,0,0,225000€
32,172201,0,0,,,0,0,,0,0,490500€
33,172208,0,0,,,0,0,,0,0,238500€
34,172209,0,0,,,0,0,,0,0,180000€
35,172213,0,1,,,0,0,,0,0,450000€
36,172215,0,1,,,0,1,,0,0,225000€
37,172221,0,1,,,0,0,,0,0,1129500€
38,172225,0,0,,,0,0,,0,0,225000€
39,172228,0,0,,,1,0,,0,0,180000€
40,172231,0,0,,,0,0,,0,0,1354500€
41,172232,0,0,,,0,0,,0,0,990000€
42,172233,0,1,,,0,0,,0,0,225000€
43,172238,0,1,,,0,0,,0,0,720000€
44,172240,0,0,,,0,0,,0,0,450000€
45,172242,0,1,0.8708,0.0491,0,0,0.1231,0,0,679500€
46,172243,0,0,,,1,0,,0,0,180000€
47,172250,0,1,,,0,0,,0,0,225000€
48,172256,0,0,,,1,0,,0,0,760500€
49,172257,0,0,,,1,0,,0,0,270000€
50,172263,0,0,,,0,0,,0,0,261000€
51,172267,0,0,0.6396,,0,0,,0,0,247500€
52,172268,0,0,0.6872,0.0,1,0,0.1103,0,0,450000€
53,172271,0,0,,,0,0,,0,0,85500€
54,172273,0,0,0.8232,0.2423,0,0,0.1095,0,0,688500€
55,172275,0,0,,,0,0,,0,0,45000€
56,172278,0,1,0.6736,0.0284,0,0,0.0,0,0,225000€
57,172284,0,0,,,0,0,,0,0,450000€
58,172286,0,1,0.5920000000000001,0.0835,0,0,0.0325,0,0,675000€
59,172293,0,0,,,0,0,,0,0,621000€
60,172302,0,0,0.7348,0.0939,0,0,0.2993,0,0,472500€
61,172305,0,0,0.66,0.0079,0,0,0.0137,0,0,225000€
62,172306,0,1,0.6872,0.0347,0,0,0.0641,0,0,675000€
63,172307,0,0,,,0,0,,0,0,585000€
64,172308,0,0,0.9388,,0,1,0.0103,0,0,229500€
65,172313,0,0,,,1,0,,0,0,630000€
66,172314,0,0,,,0,0,,0,0,279000€
67,172320,0,0,0.7212,0.0,0,0,0.1719,0,0,342000€
68,172323,0,1,0.7959999999999999,0.033,0,0,0.1231,0,0,675000€
69,172327,0,1,,,0,0,,0,0,405000€
70,172329,0,0,,,0,0,,0,0,463500€
71,172330,0,1,0.8776,0.1059,0,0,0.0616,0,0,225000€
72,172331,0,1,,,0,0,,0,0,450000€
73,172339,0,0,0.8504,0.0194,0,0,0.0923,0,0,247500€
74,172342,0,0,,,0,0,,0,0,360000€
75,172345,0,0,,,0,0,,0,0,454500€
76,172348,0,0,,,0,0,,0,0,202500€
77,172354,0,0,0.7212,0.128,0,0,0.1531,0,0,675000€
78,172356,0,0,0.8028,0.0205,0,0,0.0855,0,0,225000€
79,172360,0,0,,,0,0,,0,0,1116000€
80,172361,0,0,0.6940000000000001,0.0327,0,0,0.2189,0,0,1350000€
81,172365,0,0,,,0,0,,0,0,225000€
82,172366,0,0,,,0,0,,0,0,54000€
83,172368,0,0,,,0,0,,0,0,130500€
84,172373,0,0,,,0,0,,0,0,90000€
85,172383,0,0,,,0,0,,0,0,742500€
86,172387,0,1,0.3744,0.0694,0,0,0.1539,0,0,108000€
87,172389,0,0,,,0,0,,0,0,252000€
88,172394,0,0,,,0,0,,0,0,450000€
89,172401,0,0,,,0,0,,0,0,1125000€
90,172402,0,0,,,0,0,,0,0,225000€
91,172407,0,0,,,1,0,,0,0,315000€
92,172410,0,0,,,0,0,,0,0,675000€
93,172416,0,0,0.6124,,0,0,0.0539,0,0,225000€
94,172422,0,0,,0.0277,0,0,0.1214,0,0,675000€
95,172431,0,0,,,0,0,,0,0,675000€
96,172439,0,0,,,0,0,,0,0,450000€
97,172444,0,0,0.5784,0.0015,0,0,0.0103,0,0,1237500€
98,172445,0,1,,,0,0,,0,0,225000€
99,172447,0,0,,,0,0,,0,0,382500€
100,172448,0,0,,,0,0,,0,0,450000€
101,172464,0,0,0.9388,,0,0,0.2292,0,0,481500€
102,172465,0,0,,,0,1,,0,0,301500€
103,172466,0,0,,,0,0,,0,0,202500€
104,172467,0,1,,,1,0,,0,0,315000€
105,172468,0,0,0.966,1.0,0,0,0.5131,0,0,900000€
106,172472,0,0,0.8028,0.0131,0,0,0.077,0,0,2250000€
107,172475,0,0,,,0,0,,0,0,450000€
108,172478,0,0,0.7076,0.0187,0,0,0.0932,0,0,823500€
109,172482,0,0,,,0,0,,0,0,900000€
110,172491,0,1,,,0,0,,0,0,405000€
111,172500,0,1,,,0,0,,0,0,225000€
112,172503,0,0,,,0,0,,0,0,180000€
113,172506,0,0,0.626,0.0097,0,1,0.0333,0,0,157500€
114,172509,0,0,0.6736,,0,0,0.0684,0,0,370219€
115,172516,0,1,,,0,1,,0,0,540000€
116,172526,0,0,0.6940000000000001,0.0126,0,0,0.0453,0,0,472500€
117,172529,0,0,0.9728,0.0034,0,0,0.0231,0,0,540000€
118,172548,0,0,0.8232,0.0263,0,0,0.1231,0,0,180000€
119,172552,0,1,0.728,0.0622,0,0,0.065,0,0,270000€
120,172558,0,0,,,0,0,,0,0,841500€
121,172561,0,1,,,0,0,,0,0,463500€
122,172567,0,0,0.728,0.0253,0,0,0.2112,0,0,67500€
123,172569,0,0,,,0,0,,0,0,265500€
124,172572,0,0,,,0,0,,0,0,270000€
125,172573,0,0,,,0,0,,0,0,675000€
126,172580,0,0,0.7756,0.0253,0,0,0.0513,0,0,283500€
127,172581,0,0,0.6940000000000001,0.0274,0,0,0.0684,0,0,360000€
128,172586,0,0,,,1,0,,0,0,292500€
129,172592,0,0,,,0,0,,0,0,261000€
130,172594,0,0,,,1,0,,0,0,315000€
131,172595,0,0,0.762,0.0327,0,0,0.0641,0,0,270000€
132,172596,0,0,0.7484,0.1492,0,0,0.1847,0,0,450000€
133,172600,0,1,,,0,0,,0,0,675000€
134,172602,0,1,0.626,0.008,0,0,0.0265,0,0,675000€
135,172603,0,0,,,0,0,,0,0,1125000€
136,172605,0,0,0.6804,,0,0,,0,0,706500€
137,172606,0,0,,0.026000000000000002,0,0,0.0581,0,0,292500€
138,172609,0,0,0.7144,0.0094,0,0,,0,0,279000€
139,172610,0,0,,,1,0,,0,0,225000€
140,172613,0,0,,,0,0,,0,0,58500€
141,172620,0,0,0.7484,0.0294,0,0,0.2155,0,0,495000€
142,172622,0,0,,,1,0,,0,0,157500€
143,172628,0,0,,,0,0,,0,0,225000€
144,172630,0,1,,,0,0,,0,0,450000€
145,172632,0,0,,,1,0,,0,0,112500€
146,172633,0,0,,,1,0,,0,0,450000€
147,172640,0,0,,,1,0,,0,0,900000€
148,172641,0,0,,,0,0,,0,0,679500€
149,172646,0,0,,,0,0,,0,0,450000€
150,172648,0,1,,,1,0,,0,0,630000€
151,172649,0,0,,,0,0,,0,0,225000€
152,172650,0,0,,,0,0,,0,0,675000€
153,172655,0,0,,,1,0,,0,0,612000€
154,172660,0,1,,,0,0,,0,0,225000€
155,172666,0,1,,,0,0,,0,0,675000€
156,172674,0,0,0.49,0.023,0,0,0.0103,0,0,1080000€
157,172675,0,0,,,0,0,,0,0,450000€
158,172682,0,0,0.8096,0.018000000000000002,1,0,0.0752,0,0,315000€
159,172685,0,0,,,0,0,,0,0,225000€
160,172691,0,0,0.762,0.055,0,0,0.065,0,0,292500€
161,172692,0,0,,,1,0,,0,0,1129500€
162,172694,0,0,0.762,0.0069,0,0,0.0599,0,0,900000€
163,172699,0,0,,,0,0,,0,0,315000€
164,172700,0,0,,,0,0,,0,0,229500€
165,172702,0,0,0.8028,0.0317,0,0,0.0581,0,0,243000€
166,172704,0,0,0.7756,0.0884,0,0,0.342,0,0,225000€
167,172716,0,0,,,0,1,,0,0,477000€
168,172721,0,0,,,1,0,,0,0,859500€
169,172722,0,0,,,0,0,,0,0,832500€
170,172734,0,0,0.7892,0.0,0,0,0.0017,0,0,373500€
171,172739,0,0,0.5920000000000001,0.0017,0,0,0.0103,0,0,585000€
172,172744,0,1,,,0,0,,0,0,450000€
173,172745,0,0,,,0,1,,0,0,675000€
174,172748,0,0,,,0,0,,0,0,180000€
175,172749,0,0,,,0,0,,0,0,472500€
176,172755,0,0,,,0,0,,0,0,292500€
177,172762,0,0,,,0,0,,0,0,675000€
178,172772,0,0,,,0,0,,0,0,900000€
179,172773,0,0,0.9524,0.185,0,0,0.2865,0,0,315000€
180,172776,0,0,0.66,0.0311,0,0,0.0205,0,0,675000€
181,172777,0,0,,,0,0,,0,0,900000€
182,172779,0,1,,,0,0,,0,0,900000€
183,172780,0,0,,,0,0,,0,0,360000€
184,172781,0,1,0.5512,0.0291,0,0,0.0205,0,0,225000€
185,172782,0,0,0.626,0.0611,0,0,0.0641,0,0,495000€
186,172787,0,1,,,1,0,,0,0,675000€
187,172789,0,0,0.7892,0.0093,1,0,0.0556,0,0,225000€
188,172790,0,1,,,1,0,,0,0,450000€
189,172796,0,1,0.8096,0.2905,0,0,0.2997,0,0,900000€
190,172801,0,1,,,0,0,,0,0,225000€
191,172807,0,1,0.7144,0.0081,0,0,,0,0,463500€
192,172808,0,1,,,1,0,,0,0,90000€
193,172816,0,1,0.7756,0.0221,0,0,0.0898,0,0,229500€
194,172818,0,1,,,1,0,,0,0,67500€
195,172819,0,1,,,1,0,,0,0,450000€
196,172825,0,0,0.6328,0.0144,0,0,0.0539,0,0,1354500€
197,172826,0,0,,,0,0,,0,0,247500€
198,172836,0,1,,,0,0,,0,0,1192500€
199,172839,0,1,,,0,0,,0,0,270000€
200,172840,0,0,,,0,0,,0,0,225000€
201,172851,0,0,,,0,0,,0,0,67500€
202,172852,0,0,0.966,0.2309,0,0,0.3172,0,0,675000€
203,172862,0,0,0.7688,0.0642,0,0,0.2463,0,0,900000€
204,172864,0,0,,,0,0,,0,0,540000€
205,172868,0,0,0.6464,0.006999999999999999,0,0,0.0547,0,0,162000€
206,172870,0,1,,,0,0,,0,0,630000€
207,172871,0,0,0.7552,0.0129,1,0,0.1026,0,0,823500€
208,172872,0,1,0.8096,0.0497,0,0,0.1847,0,0,454500€
209,172883,0,1,0.9592,0.114,0,0,0.1351,0,0,900000€
210,172886,0,0,0.7484,0.0576,0,1,0.1779,0,0,450000€
211,172887,0,0,,,0,0,,0,0,162000€
212,172889,0,0,,,0,0,,0,0,99000€
213,172897,0,0,,,0,0,,0,0,244435€
214,172898,0,0,,,1,0,,0,0,157500€
215,172899,0,0,0.762,0.0035,0,0,0.0103,0,0,126000€
216,172901,0,0,0.8572,0.0554,0,0,0.2018,0,0,238500€
217,172904,0,0,,,0,0,,0,0,2047500€
218,172913,0,0,,,0,0,,0,0,418500€
219,172915,0,1,,,0,0,,0,0,648000€
220,172916,0,1,,,0,0,,0,0,90000€
221,172920,0,0,0.5988,0.0077,0,0,0.0265,0,0,450000€
222,172923,0,0,,,0,0,,0,0,495000€
223,172924,0,1,,,0,0,,0,0,454500€
224,172928,0,0,0.9864,0.012,0,0,0.0137,0,0,900000€
225,172933,0,0,,,1,0,,0,0,675000€
226,172935,0,0,0.8028,0.1055,0,0,0.0616,0,0,225000€
227,172936,0,0,,,0,0,,0,0,112500€
228,172940,0,0,0.7552,0.0118,1,0,,0,0,697500€
229,172946,0,0,,,0,0,,0,0,225000€
230,172947,0,1,,,1,0,,0,0,238500€
231,172951,0,0,0.6192,0.0516,0,0,0.040999999999999995,0,0,270000€
232,172959,0,0,0.83,,1,0,,0,0,900000€
233,172971,0,1,,,0,0,,0,0,900000€
234,172974,0,0,,,0,0,,0,0,900000€
235,172976,0,1,0.7959999999999999,0.0351,0,0,,0,0,675000€
236,172982,0,0,,,0,0,,0,0,463500€
237,172983,0,0,0.6668,0.0107,0,0,0.0684,0,0,675000€
238,172994,0,1,,,0,0,,0,0,450000€
239,173000,0,1,,,0,0,,0,0,810000€
240,173003,0,0,,,1,0,,0,0,202500€
241,173008,0,0,,,0,0,,0,0,472500€
242,173017,0,0,,,1,0,,0,0,477000€
243,173022,0,1,,0.2479,0,0,,0,0,900000€
244,173025,0,0,,,1,0,,0,0,922500€
245,173033,0,0,,,0,0,,0,0,292500€
246,173050,0,0,,,0,0,,0,0,234000€
247,173051,0,0,,,0,0,,0,0,450000€
248,173054,0,0,0.6396,0.0035,0,0,0.0308,0,0,639000€
249,173060,0,1,0.8164,0.1773,0,0,0.4344,0,0,900000€
250,173062,0,0,,,0,0,,0,0,909000€
251,173069,0,0,,,0,1,,0,0,270000€
252,173076,0,0,,,0,0,,0,0,675000€
253,173078,0,1,0.6532,0.0088,0,0,0.0684,0,0,1156500€
254,173084,0,0,,,0,0,,0,0,112500€
255,173085,0,0,0.7416,0.0257,0,0,0.0616,0,0,1350000€
256,173088,0,0,,,0,0,,0,0,454500€
257,173091,0,0,,,0,0,,0,0,715500€
258,173092,0,0,,,1,0,,0,0,270000€
259,173095,0,0,,,0,0,,0,0,247500€
260,173097,0,1,,,0,0,,0,0,405000€
261,173099,0,1,,,0,0,,0,0,945000€
262,173102,0,0,,,0,0,,0,0,585000€
263,173106,0,0,0.7144,,0,0,0.0137,0,0,306000€
264,173108,0,0,0.66,0.0084,0,0,0.0419,0,0,922500€
265,173110,0,0,,,0,0,,0,0,157500€
266,173116,0,1,0.966,0.0389,0,0,0.0487,0,0,477000€
267,173142,0,0,,,0,0,,0,0,688500€
268,173150,0,0,,,1,0,,0,0,495000€
269,173153,0,0,,,0,0,,0,0,715500€
270,173154,0,0,,,1,0,,0,0,450000€
271,173156,0,0,0.7552,0.0271,0,0,0.0479,0,0,540000€
272,173158,0,0,,,1,1,,0,0,450000€
273,173163,0,0,0.6940000000000001,0.0087,0,0,0.0684,0,0,675000€
274,173170,0,0,,,0,0,,0,0,540000€
275,173171,0,0,,,0,0,,0,0,540000€
276,173176,0,0,,,0,0,,0,0,292500€
277,173178,0,0,0.7959999999999999,0.0972,0,0,0.2155,0,0,225000€
278,173179,0,0,,,1,0,,0,0,292500€
279,173182,0,0,,,0,0,,0,0,1800000€
280,173186,0,1,,,0,0,,0,0,553500€
281,173194,0,1,0.7756,0.1503,0,0,0.2599,0,0,1350000€
282,173198,0,1,,,1,1,,0,0,270000€
283,173203,0,0,0.728,0.0088,0,0,0.1334,0,0,675000€
284,173204,0,1,,,0,0,,0,0,315000€
285,173206,0,0,,,0,0,,0,0,661500€
286,173207,0,0,,,1,0,,0,0,135000€
287,173220,0,0,0.7144,0.0143,1,0,0.0641,0,0,1665000€
288,173224,0,1,0.7484,0.1467,0,0,0.3027,0,0,679500€
289,173229,0,1,0.7688,,0,0,,0,0,238500€
290,173233,0,0,,,0,0,,0,0,225000€
291,173238,0,0,,,0,0,,0,0,135000€
292,173246,0,0,,,0,0,,0,0,639000€
293,173251,0,0,,,1,0,,0,0,162000€
294,173252,0,1,,,0,1,,0,0,382500€
295,173253,0,0,,,0,1,,0,0,459000€
296,173257,0,0,,,0,0,,0,0,373500€
297,173258,0,0,,,0,1,,0,0,360000€
298,173265,0,0,,,1,0,,0,0,675000€
299,173268,0,0,,,1,0,,0,0,238500€
300,173269,0,0,0.8232,0.0,0,0,0.2155,0,0,675000€
301,173270,0,1,,,0,0,,0,0,454500€
302,173274,0,0,0.8844,0.073,0,0,0.2052,0,0,450000€
303,173283,0,0,,,0,1,,0,0,855000€
304,173287,0,0,0.6736,0.0081,0,0,0.0684,0,0,90000€
305,173291,0,0,,,0,0,,0,0,450000€
306,173296,0,0,0.7144,0.1298,0,0,0.0855,0,0,225000€
307,173306,0,0,,,0,0,,0,0,688500€
308,173307,0,0,0.728,0.0233,0,0,0.1351,0,0,450000€
309,173311,0,0,,,1,0,,0,0,1129500€
310,173314,0,0,,,0,0,,0,0,225000€
311,173315,0,0,0.6940000000000001,0.0148,0,0,0.0838,0,0,450000€
312,173317,0,1,0.6328,0.1185,0,0,0.0735,0,0,225000€
313,173318,0,0,,,0,0,,0,0,450000€
314,173322,0,1,,,0,0,,0,0,1291500€
315,173325,0,0,0.7892,0.0,0,0,0.0958,0,0,360000€
316,173328,0,0,,,1,0,,0,0,382500€
317,173335,0,0,,,1,0,,0,0,535500€
318,173339,0,0,0.5920000000000001,0.0014,0,0,0.0068,0,0,900000€
319,173344,0,1,,,0,0,,0,0,1305000€
320,173345,0,0,0.8572,0.1292,0,0,0.136,0,0,225000€
321,173353,0,0,,,0,0,,0,0,454500€
322,173354,0,0,,,1,0,,0,0,1800000€
323,173355,0,0,,,0,0,,0,0,225000€
324,173360,0,1,,,1,0,,0,0,135000€
325,173368,0,1,0.7824,0.1279,0,0,0.4566,0,0,135000€
326,173373,0,0,0.7008,0.0676,0,0,0.1231,0,0,900000€
327,173377,0,1,,,0,0,,0,0,1525500€
328,173380,0,0,,,0,0,,0,0,94500€
329,173389,0,0,,,0,0,,0,0,225000€
330,173396,0,1,,,1,0,,0,0,675000€
331,173400,0,0,,,1,0,,0,0,454500€
332,173404,0,0,0.8232,0.0,0,1,0.1488,0,0,450000€
333,173405,0,0,0.8028,0.034,0,0,0.0504,0,0,270000€
334,173407,0,0,,,0,0,,0,0,283500€
335,173408,0,0,0.5648,0.0019,1,0,0.0103,0,0,648000€
336,173410,0,0,,,0,0,,0,0,760500€
337,173415,0,1,0.8368,0.0377,0,0,0.1539,0,0,1197000€
338,173416,0,0,,,0,0,,0,0,810000€
339,173423,0,0,0.9728,0.0634,0,0,0.3318,0,0,675000€
340,173424,0,1,,,1,1,,0,0,900000€
341,173425,0,0,,,0,0,,0,0,90000€
342,173426,0,0,,,1,0,,0,0,1350000€
343,173427,0,1,,,0,0,,0,0,180000€
344,173429,0,0,,,1,0,,0,0,895500€
345,173433,0,0,0.8572,0.2112,0,0,0.1086,0,0,472500€
346,173439,0,1,,,0,0,,0,0,135000€
347,173446,0,0,0.7076,0.0143,0,0,0.0513,0,0,252000€
348,173450,0,0,0.7756,0.0,0,0,0.354,0,0,450000€
349,173452,0,1,,,0,1,,0,0,180000€
350,173455,0,0,,,0,0,,0,0,90000€
351,173459,0,0,,,0,0,,0,0,450000€
352,173464,0,0,,,0,0,,0,0,270000€
353,173468,0,0,,,1,0,,0,0,202500€
354,173470,0,1,,,0,0,,0,0,454500€
355,173474,0,1,0.6328,0.0047,0,0,0.0222,0,0,90000€
356,173482,0,0,,,1,0,,0,0,135000€
357,173487,0,0,,,1,0,,0,0,450000€
358,173499,0,0,,,1,0,,0,0,1125000€
359,173502,0,1,,,0,0,,0,0,67500€
360,173503,0,1,,,0,0,,0,0,454500€
361,173504,0,0,0.8504,0.0516,0,0,0.1026,0,0,459000€
362,173505,0,0,,,0,0,,0,0,675000€
363,173511,0,1,,,0,0,,0,0,697500€
364,173514,0,0,,,0,0,,0,0,1125000€
365,173518,0,0,0.6464,,0,1,0.0017,0,0,135000€
366,173523,0,0,,,1,0,,0,0,135000€
367,173526,0,0,,,0,0,,0,0,450000€
368,173527,0,1,,,0,0,,0,0,450000€
369,173530,0,1,,,0,0,,0,0,675000€
370,173531,0,0,0.7416,0.0059,0,0,0.1351,0,0,211500€
371,173533,0,0,,,0,0,,0,0,135000€
372,173543,0,0,,,0,0,,0,0,900000€
373,173551,0,0,,,0,0,,0,0,270000€
374,173554,0,0,0.8164,0.1703,0,0,0.1488,0,0,270000€
375,173555,0,0,,,0,0,,0,0,450000€
376,173556,0,0,,,0,0,,0,0,369000€
377,173557,0,0,,,0,0,,0,0,675000€
378,173562,0,0,,,1,1,,0,0,675000€
379,173564,0,0,,,0,0,,0,0,846000€
380,173567,0,0,0.8368,,0,0,0.0975,0,0,180000€
381,173571,0,1,,,0,0,,0,0,225000€
382,173575,0,0,,,0,1,,0,0,247500€
383,173577,0,0,,,0,0,,0,0,247500€
384,173579,0,0,,,0,0,,0,0,225000€
385,173581,0,0,,,0,0,,0,0,540000€
386,173582,0,0,0.7484,0.0047,0,0,0.0257,0,0,180000€
387,173585,0,0,,,0,1,,0,0,225000€
388,173590,0,1,0.66,0.0071,0,0,0.0667,0,0,900000€
389,173594,0,1,,,1,0,,0,0,76500€
390,173596,0,1,,,0,0,,0,0,225000€
391,173599,0,0,0.8708,0.0,0,0,0.1231,0,0,202500€
392,173607,0,0,,,0,0,,0,0,450000€
393,173608,0,0,,,0,0,,0,0,454500€
394,173609,0,0,,,0,0,,0,0,463500€
395,173612,0,0,,,0,0,,0,0,225000€
396,173616,0,0,,,0,0,,0,0,990000€
397,173619,0,0,,,1,0,,0,0,270000€
398,173624,0,0,,,0,0,,0,0,225000€
399,173627,0,0,,,0,0,,0,0,225000€
400,173628,0,0,0.7484,,0,0,0.2044,0,0,697500€
401,173631,0,0,,,0,0,,0,0,1350000€
402,173639,0,0,,,1,1,,0,0,697500€
